word,freq,position,style,height
emprimeria,34.84178842,labial,forum,high
emprimeria,34.84178842,labial,news,mid
emprimeria,34.84178842,labial,news,mid
emprimeria,34.84178842,labial,news,mid
emprimeria,34.84178842,labial,news,high
emprimeria,34.84178842,labial,news,high
emprimeria,34.84178842,labial,news,high
emprimeria,34.84178842,labial,news,high
emprimeria,34.84178842,labial,news,high
emprimeria,34.84178842,labial,news,high
emprimeria,34.84178842,labial,news,high
emprimeria,34.84178842,labial,news,high
emprimeria,34.84178842,labial,news,high
emprimeria,34.84178842,labial,news,high
emprimeria,34.84178842,labial,news,high
emprimeria,34.84178842,labial,news,high
emprimeria,34.84178842,labial,news,high
emprimeria,34.84178842,labial,news,high
emprimeria,34.84178842,labial,news,high
emprimeria,34.84178842,labial,news,high
emprimeria,34.84178842,labial,news,high
emprimeria,34.84178842,labial,news,high
emprimeria,34.84178842,labial,news,high
emprimeria,34.84178842,labial,news,high
emprimeria,34.84178842,labial,news,high
emprimeria,34.84178842,labial,news,high
emprimeria,34.84178842,labial,news,high
empyegado,25.9436477,labial,forum,mid
empyegado,25.9436477,labial,forum,mid
empyegado,25.9436477,labial,forum,mid
empyegado,25.9436477,labial,forum,mid
empyegado,25.9436477,labial,forum,mid
empyegado,25.9436477,labial,forum,mid
empyegado,25.9436477,labial,forum,mid
empyegado,25.9436477,labial,forum,mid
empyegado,25.9436477,labial,forum,mid
empyegado,25.9436477,labial,forum,mid
empyegado,25.9436477,labial,forum,mid
empyegado,25.9436477,labial,forum,mid
empyegado,25.9436477,labial,forum,mid
empyegado,25.9436477,labial,forum,mid
empyegado,25.9436477,labial,forum,mid
empyegado,25.9436477,labial,forum,mid
empyegado,25.9436477,labial,forum,mid
empyegado,25.9436477,labial,forum,mid
empyegado,25.9436477,labial,forum,mid
empyegado,25.9436477,labial,forum,mid
empyegado,25.9436477,labial,forum,high
empyegado,25.9436477,labial,news,mid
empyegado,25.9436477,labial,news,mid
empyegado,25.9436477,labial,news,mid
empyegado,25.9436477,labial,news,mid
empyegado,25.9436477,labial,news,mid
empyegado,25.9436477,labial,news,mid
empyegado,25.9436477,labial,news,mid
empyegado,25.9436477,labial,news,mid
empyegado,25.9436477,labial,news,mid
empyegado,25.9436477,labial,news,mid
empyegado,25.9436477,labial,news,mid
empyegar,8.980747883,labial,forum,mid
empyegar,8.980747883,labial,forum,mid
empyegar,8.980747883,labial,forum,mid
empyegar,8.980747883,labial,forum,mid
empyegar,8.980747883,labial,news,mid
empyegar,8.980747883,labial,news,mid
endiferensya,26.74272659,coronal,forum,mid
endiferensya,26.74272659,coronal,forum,mid
endiferensya,26.74272659,coronal,forum,mid
endiferensya,26.74272659,coronal,forum,high
endiferensya,26.74272659,coronal,forum,high
endiferensya,26.74272659,coronal,forum,high
endiferensya,26.74272659,coronal,forum,high
endiferensya,26.74272659,coronal,forum,high
endiferensya,26.74272659,coronal,forum,high
endiferensya,26.74272659,coronal,forum,high
endiferensya,26.74272659,coronal,forum,high
endiferensya,26.74272659,coronal,forum,high
endiferensya,26.74272659,coronal,forum,high
endiferensya,26.74272659,coronal,forum,high
endiferensya,26.74272659,coronal,forum,high
endiferensya,26.74272659,coronal,forum,high
endiferensya,26.74272659,coronal,forum,high
endiferensya,26.74272659,coronal,forum,high
endiferensya,26.74272659,coronal,forum,high
endiferensya,26.74272659,coronal,forum,high
endiferensya,26.74272659,coronal,forum,high
endiferensya,26.74272659,coronal,forum,high
endiferensya,26.74272659,coronal,news,mid
endiferensya,26.74272659,coronal,news,mid
endiferensya,26.74272659,coronal,news,high
endiferensya,26.74272659,coronal,news,high
endiferensya,26.74272659,coronal,news,high
endiferensya,26.74272659,coronal,news,high
endiferensya,26.74272659,coronal,news,high
endiferensya,26.74272659,coronal,news,high
endiferensya,26.74272659,coronal,news,high
endiferensya,26.74272659,coronal,news,high
endiferensya,26.74272659,coronal,news,high
endiferensya,26.74272659,coronal,news,high
endiferente,20.99323081,coronal,forum,mid
endiferente,20.99323081,coronal,forum,mid
endiferente,20.99323081,coronal,forum,mid
endiferente,20.99323081,coronal,forum,mid
endiferente,20.99323081,coronal,forum,mid
endiferente,20.99323081,coronal,forum,high
endiferente,20.99323081,coronal,forum,high
endiferente,20.99323081,coronal,forum,high
endiferente,20.99323081,coronal,forum,high
endiferente,20.99323081,coronal,forum,high
endiferente,20.99323081,coronal,forum,high
endiferente,20.99323081,coronal,forum,high
endiferente,20.99323081,coronal,forum,high
endiferente,20.99323081,coronal,forum,high
endiferente,20.99323081,coronal,forum,high
endiferente,20.99323081,coronal,forum,high
endiferente,20.99323081,coronal,forum,high
endiferente,20.99323081,coronal,forum,high
endiferente,20.99323081,coronal,forum,high
endiferente,20.99323081,coronal,news,mid
endiferente,20.99323081,coronal,news,mid
endiferente,20.99323081,coronal,news,high
endiferente,20.99323081,coronal,news,high
endiferente,20.99323081,coronal,news,high
endiferente,20.99323081,coronal,news,high
endikar,28.66522018,coronal,forum,mid
endikar,28.66522018,coronal,forum,mid
endikar,28.66522018,coronal,forum,mid
endikar,28.66522018,coronal,forum,mid
endikar,28.66522018,coronal,forum,mid
endikar,28.66522018,coronal,forum,mid
endikar,28.66522018,coronal,forum,mid
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,forum,high
endikar,28.66522018,coronal,news,mid
endikar,28.66522018,coronal,news,mid
endikar,28.66522018,coronal,news,high
endikar,28.66522018,coronal,news,high
endikar,28.66522018,coronal,news,high
endikar,28.66522018,coronal,news,high
endikar,28.66522018,coronal,news,high
enjustisya,6.469696307,coronal,forum,high
enjustisya,6.469696307,coronal,forum,high
enjustisya,6.469696307,coronal,forum,high
enjustisya,6.469696307,coronal,forum,high
enjustisya,6.469696307,coronal,forum,high
enjustisya,6.469696307,coronal,forum,high
enjustisya,6.469696307,coronal,forum,high
enjustisya,6.469696307,coronal,forum,high
enjustisya,6.469696307,coronal,news,high
endjusto,18.32725314,coronal,forum,high
endjusto,18.32725314,coronal,forum,high
endjusto,18.32725314,coronal,forum,high
endjusto,18.32725314,coronal,forum,high
endjusto,18.32725314,coronal,forum,high
endjusto,18.32725314,coronal,forum,high
endjusto,18.32725314,coronal,forum,high
endjusto,18.32725314,coronal,forum,high
endjusto,18.32725314,coronal,forum,high
endjusto,18.32725314,coronal,forum,high
endjusto,18.32725314,coronal,forum,high
endjusto,18.32725314,coronal,news,mid
endjusto,18.32725314,coronal,news,high
endjusto,18.32725314,coronal,news,high
endjusto,18.32725314,coronal,news,high
endjusto,18.32725314,coronal,news,high
endulko,19.32932708,coronal,forum,mid
endulko,19.32932708,coronal,forum,mid
endulko,19.32932708,coronal,forum,mid
endulko,19.32932708,coronal,forum,high
endulko,19.32932708,coronal,forum,high
endulko,19.32932708,coronal,forum,high
endulko,19.32932708,coronal,forum,high
endulko,19.32932708,coronal,forum,high
endulko,19.32932708,coronal,news,mid
endulko,19.32932708,coronal,news,mid
endulko,19.32932708,coronal,news,mid
endulko,19.32932708,coronal,news,mid
endulko,19.32932708,coronal,news,mid
endulko,19.32932708,coronal,news,mid
enfermo,23.81681459,labial,forum,mid
enfermo,23.81681459,labial,forum,mid
enfermo,23.81681459,labial,forum,mid
enfermo,23.81681459,labial,forum,mid
enfermo,23.81681459,labial,forum,mid
enfermo,23.81681459,labial,forum,mid
enfermo,23.81681459,labial,forum,mid
enfermo,23.81681459,labial,forum,mid
enfermo,23.81681459,labial,forum,mid
enfermo,23.81681459,labial,forum,mid
enfermo,23.81681459,labial,forum,mid
enfermo,23.81681459,labial,forum,mid
enfermo,23.81681459,labial,forum,mid
enfermo,23.81681459,labial,forum,mid
enfermo,23.81681459,labial,forum,mid
enfermo,23.81681459,labial,forum,mid
enfermo,23.81681459,labial,forum,mid
enfermo,23.81681459,labial,forum,mid
enfermo,23.81681459,labial,forum,mid
enfermo,23.81681459,labial,forum,mid
enfermo,23.81681459,labial,forum,mid
enfermo,23.81681459,labial,forum,mid
enfermo,23.81681459,labial,forum,mid
enfermo,23.81681459,labial,forum,mid
enfermo,23.81681459,labial,forum,mid
enfermo,23.81681459,labial,forum,mid
enfermo,23.81681459,labial,forum,mid
enfermo,23.81681459,labial,forum,mid
enfermo,23.81681459,labial,forum,mid
enfermo,23.81681459,labial,forum,mid
enfermo,23.81681459,labial,forum,mid
enfermo,23.81681459,labial,forum,mid
enfermo,23.81681459,labial,forum,mid
enfermo,23.81681459,labial,forum,mid
enfermo,23.81681459,labial,forum,mid
enfermo,23.81681459,labial,forum,mid
enfermo,23.81681459,labial,forum,mid
enfermo,23.81681459,labial,forum,mid
enfermo,23.81681459,labial,forum,mid
enfermo,23.81681459,labial,forum,high
enfermo,23.81681459,labial,forum,high
enfermo,23.81681459,labial,forum,high
enfermo,23.81681459,labial,forum,high
enfermo,23.81681459,labial,forum,high
enfermo,23.81681459,labial,forum,high
enfermo,23.81681459,labial,forum,high
enfermo,23.81681459,labial,forum,high
enfermo,23.81681459,labial,forum,high
enfermo,23.81681459,labial,forum,high
enfermo,23.81681459,labial,forum,high
enfermo,23.81681459,labial,forum,high
enfermo,23.81681459,labial,forum,high
enfermo,23.81681459,labial,forum,high
enfermo,23.81681459,labial,forum,high
enfermo,23.81681459,labial,forum,high
enfermo,23.81681459,labial,forum,high
enfermo,23.81681459,labial,forum,high
enfermo,23.81681459,labial,forum,high
enfermo,23.81681459,labial,forum,high
enfermo,23.81681459,labial,forum,high
enfermo,23.81681459,labial,news,mid
enfermo,23.81681459,labial,news,mid
enfermo,23.81681459,labial,news,mid
enfermo,23.81681459,labial,news,mid
enflamado,7.594876822,labial,forum,mid
enflamado,7.594876822,labial,forum,mid
enflamado,7.594876822,labial,forum,mid
enflamado,7.594876822,labial,forum,mid
enflamado,7.594876822,labial,forum,mid
enflamado,7.594876822,labial,forum,mid
enflamado,7.594876822,labial,forum,mid
enflamado,7.594876822,labial,forum,mid
enflamado,7.594876822,labial,forum,mid
enflamado,7.594876822,labial,forum,high
enflamado,7.594876822,labial,news,mid
enflamar,15.67787808,labial,forum,mid
enflamar,15.67787808,labial,forum,mid
enflamar,15.67787808,labial,forum,mid
enflamar,15.67787808,labial,forum,mid
enflamar,15.67787808,labial,forum,mid
enflamar,15.67787808,labial,forum,mid
enflamar,15.67787808,labial,forum,high
enflamar,15.67787808,labial,news,mid
enflamar,15.67787808,labial,news,mid
enflamar,15.67787808,labial,news,mid
enflamar,15.67787808,labial,news,mid
enflamasyon,4.501774531,labial,forum,mid
enflamasyon,4.501774531,labial,forum,mid
enflamasyon,4.501774531,labial,forum,high
enflamasyon,4.501774531,labial,forum,high
enflamasyon,4.501774531,labial,forum,high
enflamasyon,4.501774531,labial,news,mid
enfluensya,26.29729099,labial,forum,mid
enfluensya,26.29729099,labial,forum,mid
enfluensya,26.29729099,labial,forum,mid
enfluensya,26.29729099,labial,forum,mid
enfluensya,26.29729099,labial,forum,mid
enfluensya,26.29729099,labial,forum,mid
enfluensya,26.29729099,labial,forum,mid
enfluensya,26.29729099,labial,forum,mid
enfluensya,26.29729099,labial,forum,mid
enfluensya,26.29729099,labial,forum,mid
enfluensya,26.29729099,labial,forum,mid
enfluensya,26.29729099,labial,forum,mid
enfluensya,26.29729099,labial,forum,mid
enfluensya,26.29729099,labial,forum,mid
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,forum,high
enfluensya,26.29729099,labial,news,mid
enfluensya,26.29729099,labial,news,high
enfluensya,26.29729099,labial,news,high
enfluensya,26.29729099,labial,news,high
enfluensya,26.29729099,labial,news,high
enfluensado,20.74010654,labial,forum,mid
enfluensado,20.74010654,labial,forum,mid
enfluensado,20.74010654,labial,forum,mid
enfluensado,20.74010654,labial,forum,mid
enfluensado,20.74010654,labial,forum,mid
enfluensado,20.74010654,labial,forum,mid
enfluensado,20.74010654,labial,forum,high
enfluensado,20.74010654,labial,forum,high
enfluensado,20.74010654,labial,forum,high
enfluensado,20.74010654,labial,forum,high
enfluensado,20.74010654,labial,forum,high
enfluensado,20.74010654,labial,forum,high
enfluensado,20.74010654,labial,forum,high
enfluensado,20.74010654,labial,forum,high
enfluensado,20.74010654,labial,forum,high
enfluensado,20.74010654,labial,forum,high
enfluensado,20.74010654,labial,forum,high
enfluensado,20.74010654,labial,forum,high
enfluensado,20.74010654,labial,forum,high
enfluensado,20.74010654,labial,forum,high
enfluensado,20.74010654,labial,forum,high
enfluensado,20.74010654,labial,forum,high
enfluensado,20.74010654,labial,forum,high
enfluensado,20.74010654,labial,forum,high
enfluensado,20.74010654,labial,forum,high
enfluensado,20.74010654,labial,forum,high
enfluensado,20.74010654,labial,news,mid
enfluensado,20.74010654,labial,news,mid
enfluensado,20.74010654,labial,news,mid
enfluensado,20.74010654,labial,news,high
enfluensado,20.74010654,labial,news,high
enfluensar,24.62084397,labial,forum,mid
enfluensar,24.62084397,labial,forum,mid
enfluensar,24.62084397,labial,forum,mid
enfluensar,24.62084397,labial,forum,mid
enfluensar,24.62084397,labial,forum,mid
enfluensar,24.62084397,labial,forum,mid
enfluensar,24.62084397,labial,forum,high
enfluensar,24.62084397,labial,forum,high
enfluensar,24.62084397,labial,forum,high
enfluensar,24.62084397,labial,forum,high
enfluensar,24.62084397,labial,forum,high
enfluensar,24.62084397,labial,forum,high
enfluensar,24.62084397,labial,forum,high
enfluensar,24.62084397,labial,forum,high
enfluensar,24.62084397,labial,forum,high
enfluensar,24.62084397,labial,forum,high
enfluensar,24.62084397,labial,forum,high
enfluensar,24.62084397,labial,forum,high
enfluensar,24.62084397,labial,forum,high
enfluensar,24.62084397,labial,forum,high
enfluensar,24.62084397,labial,forum,high
enfluensar,24.62084397,labial,forum,high
enfluensar,24.62084397,labial,forum,high
enfluensar,24.62084397,labial,forum,high
enfluensar,24.62084397,labial,news,mid
enfluensar,24.62084397,labial,news,high
enfluensar,24.62084397,labial,news,high
enfluensar,24.62084397,labial,news,high
enfluensar,24.62084397,labial,news,high
enfluensar,24.62084397,labial,news,high
enfluensar,24.62084397,labial,news,high
enfluensar,24.62084397,labial,news,high
enfluensar,24.62084397,labial,news,high
enfluente,18.28964724,labial,forum,mid
enfluente,18.28964724,labial,forum,high
enfluente,18.28964724,labial,news,high
enfluente,18.28964724,labial,news,high
enfluente,18.28964724,labial,news,high
enfluente,18.28964724,labial,news,mid
enfluente,18.28964724,labial,news,mid
enfluente,18.28964724,labial,news,mid
enformar,29.54457045,labial,forum,mid
enformar,29.54457045,labial,forum,mid
enformar,29.54457045,labial,forum,mid
enformar,29.54457045,labial,forum,mid
enformar,29.54457045,labial,forum,mid
enformar,29.54457045,labial,forum,mid
enformar,29.54457045,labial,forum,mid
enformar,29.54457045,labial,forum,mid
enformar,29.54457045,labial,forum,mid
enformar,29.54457045,labial,forum,mid
enformar,29.54457045,labial,forum,mid
enformar,29.54457045,labial,forum,mid
enformar,29.54457045,labial,forum,mid
enformar,29.54457045,labial,forum,mid
enformar,29.54457045,labial,forum,mid
enformar,29.54457045,labial,forum,mid
enformar,29.54457045,labial,forum,mid
enformar,29.54457045,labial,forum,mid
enformar,29.54457045,labial,forum,mid
enformar,29.54457045,labial,forum,mid
enformar,29.54457045,labial,forum,mid
enformar,29.54457045,labial,forum,mid
enformar,29.54457045,labial,forum,mid
enformar,29.54457045,labial,forum,mid
enformar,29.54457045,labial,forum,mid
enformar,29.54457045,labial,forum,mid
enformar,29.54457045,labial,forum,mid
enformar,29.54457045,labial,forum,mid
enformar,29.54457045,labial,forum,mid
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,forum,high
enformar,29.54457045,labial,news,mid
enformar,29.54457045,labial,news,mid
enformar,29.54457045,labial,news,mid
enformar,29.54457045,labial,news,high
enformar,29.54457045,labial,news,high
enformar,29.54457045,labial,news,high
engratitud,2.049276077,dorsal,forum,mid
engratitud,2.049276077,dorsal,forum,high
engratitud,2.049276077,dorsal,news,mid
enjektar,2.049276077,coronal,forum,high
enjektar,2.049276077,coronal,forum,high
enjektar,2.049276077,coronal,news,mid
enklinasyon,2.049276077,dorsal,forum,high
enklinasyon,2.049276077,dorsal,forum,high
enklinasyon,2.049276077,dorsal,news,high
enkreivle,31.39722144,dorsal,forum,mid
enkreivle,31.39722144,dorsal,forum,mid
enkreivle,31.39722144,dorsal,forum,mid
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
enkreivle,31.39722144,dorsal,forum,high
